@relation MyRelation

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute y1 numeric
@attribute y2 numeric
@attribute y3 numeric
@attribute y4 numeric
@attribute y5 numeric
@attribute y6 numeric
@attribute z1 numeric
@attribute z2 numeric
@attribute z3 numeric
@attribute z4 numeric
@attribute z5 numeric
@attribute z6 numeric
@attribute or0 numeric
@attribute or1 numeric
@attribute or2 numeric
@attribute or3 numeric
@attribute or4 numeric
@attribute or5 numeric
@attribute or6 numeric
@attribute or7 numeric
@attribute or8 numeric
@attribute att7 {eating,non-eating}

@data
-96.522614,531.216064,-856.522583,389.22052,427.931671,375.700439,-48,584,-792,-128,480,-912,7.232323,7.959596,17.171717,80,104,120,40,86.775681,82.657532,4.131098,?,86.775681,82.657532,4.131098,?,non-eating
-107.015076,515.296509,-866.653259,69.408356,65.987846,282.54483,-88,536,-816,-128,496,-912,5.939394,6.787879,18.787878,40,40,96,28,84.952087,82.678635,5.819385,?,84.952087,82.678635,5.819385,?,non-eating
-11.457287,521.286438,-862.311584,12603.097656,329.93924,480.037262,184,568,-808,-128,440,-936,7.111111,9.131313,17.737373,312,128,128,33,100.126709,83.54924,5.25603,?,100.126709,83.54924,5.25603,?,non-eating
98.653267,493.427124,-888.723633,122.217674,73.525726,243.850372,128,520,-832,72,472,-928,6.262626,5.818182,17.292929,56,48,96,18,96.444511,94.145645,10.167708,?,96.444511,94.145645,10.167708,?,non-eating
100.582916,490.050262,-890.050232,93.961433,72.36364,226.890152,136,512,-848,72,472,-952,7.191919,6.626263,14.30303,64,40,104,17,97.35569,95.032761,10.795947,?,97.35569,95.032761,10.795947,?,non-eating
103.115578,491.7789,-886.713562,104.588066,138.854004,319.668884,144,536,-840,80,472,-936,6.828283,6.383838,18.222221,64,64,96,17,96.878624,95.032761,10.792346,?,96.878624,95.032761,10.792346,?,non-eating
114.409637,513.76709,-871.453796,122.428207,164.316147,276.610901,144,552,-816,88,472,-936,5.322581,6.096774,15.16129,56,80,120,21,97.795891,95.041931,8.846173,?,97.795891,95.041931,8.846173,?,non-eating
57.246231,483.738708,-897.809021,342.681488,127.185997,231.726959,112,504,-856,16,456,-944,6.181818,6.383838,15.555555,96,48,88,16,96.41436,91.842346,11.144714,?,96.41436,91.842346,11.144714,?,non-eating
31.517588,472.241211,-908.824097,130.35199,131.159088,250.069122,56,504,-848,0,440,-960,7.959596,7.474748,17.333334,56,64,112,14,92.751961,90.914459,12.486706,?,92.751961,90.914459,12.486706,?,non-eating
92.060303,476.783905,-900.100525,96.884315,62.67432,174.439072,112,496,-864,72,456,-952,5.69697,6.060606,14.424242,40,40,88,6,95.508881,94.580345,30.439535,?,95.508881,94.580345,30.439535,?,non-eating
98.211052,480.080414,-895.155762,96.90493,84.015938,253.712433,136,512,-856,80,456,-952,6.545455,6.585859,17.09091,56,56,96,19,96.926712,95.036133,9.684307,?,96.926712,95.036133,9.684307,?,non-eating
99.376884,481.32663,-894.512573,98.438026,87.769173,259.240204,128,504,-856,72,464,-952,6.787879,7.111111,18.141415,56,40,96,21,96.92244,94.108376,8.784373,?,96.92244,94.108376,8.784373,?,non-eating
102.432159,484.582916,-891.055298,88.35807,63.569443,238.134155,120,504,-832,80,448,-928,6.828283,5.89899,15.959596,40,56,96,15,96.900543,95.036133,12.197113,?,96.900543,95.036133,12.197113,?,non-eating
101.547737,486.271362,-891.979919,87.369713,111.733353,334.744629,120,504,-824,72,440,-944,5.858586,5.575758,15.232324,48,64,120,9,96.419899,94.565926,20.102655,?,96.419899,94.565926,20.102655,?,non-eating
65.849243,478.793976,-899.658264,895.14917,484.669891,1116.296997,136,512,-712,-48,360,-1032,8.727273,10.464646,20.686869,184,152,320,14,95.964767,91.370461,12.71419,?,95.964767,91.370461,12.71419,?,non-eating
103.597992,488.683411,-889.366821,58.019093,83.906013,160.431183,128,512,-848,88,456,-920,4.969697,5.535354,11.474748,40,56,72,16,96.92244,95.071716,11.450367,?,96.92244,95.071716,11.450367,?,non-eating
96,495.356781,-885.145752,654.222107,337.037415,1359.393677,144,552,-680,-56,424,-1008,8.202021,8.888889,22.545454,200,128,328,15,97.827293,94.121216,12.206295,?,97.827293,94.121216,12.206295,?,non-eating
87.195976,484.90451,-891.859314,116.361092,165.896149,271.991791,112,520,-832,56,448,-936,6.343434,7.232323,17.616161,56,72,104,26,95.964767,93.210861,7.067086,?,95.964767,93.210861,7.067086,?,non-eating
79.638191,505.246246,-882.492493,260.716888,188.164307,436.506012,136,560,-808,16,472,-944,7.717172,7.717172,20.323233,120,88,136,19,95.987656,90.915222,9.520626,?,95.987656,90.915222,9.520626,?,non-eating
86.432159,512.040222,-877.587952,196.964371,91.459595,314.141113,120,536,-832,32,488,-944,6.909091,6.909091,18.666666,88,48,112,18,96.406784,91.824982,10.097274,?,96.406784,91.824982,10.097274,?,non-eating
75.537689,505.206024,-881.206055,368.189087,119.428268,264.830811,128,536,-840,32,480,-928,7.191919,6.585859,14.949495,96,56,88,25,96.439728,91.839737,7.285838,?,96.439728,91.839737,7.285838,?,non-eating
94.311562,507.33667,-879.5578,122.547455,112.61277,270.986755,128,552,-832,64,480,-928,6.909091,7.232323,18.545454,64,72,96,18,96.406784,94.133644,10.161426,?,96.406784,94.133644,10.161426,?,non-eating
94.311562,499.296478,-884.140686,82.46714,92.527466,217.781876,128,528,-824,64,464,-936,6.707071,6.181818,15.636364,64,64,112,17,96.896317,94.577278,10.73523,?,96.896317,94.577278,10.73523,?,non-eating
94.592964,499.979889,-883.698486,115.990097,67.809502,261.690033,120,528,-840,64,472,-936,6.343434,6.464646,16.60606,56,56,96,19,96.41436,94.117142,9.637236,?,96.41436,94.117142,9.637236,?,non-eating
76.864319,496.241211,-887.356812,1226.158691,720.746826,1028.041016,120,528,-760,-72,344,-1016,8.888889,7.878788,19.151516,192,184,256,17,96.432892,91.828461,10.564281,?,96.432892,91.828461,10.564281,?,non-eating
77.708542,500.341705,-885.989929,170.884109,162.708252,340.586487,120,528,-824,32,456,-928,7.434343,8.242424,18.707071,88,72,104,23,95.504112,91.83419,7.888734,?,95.504112,91.83419,7.888734,?,non-eating
77.989952,502.633179,-884.261292,350.201691,122.883125,326.955505,112,536,-808,24,472,-928,5.454545,7.070707,17.616161,88,64,120,19,95.941757,91.824982,9.508299,?,95.941757,91.824982,9.508299,?,non-eating
58.41206,507.658295,-882.974854,83.364723,70.918877,293.726013,80,528,-824,32,480,-936,7.636364,5.979798,19.070707,48,48,112,19,94.133644,92.296494,9.435081,?,94.133644,92.296494,9.435081,?,non-eating
80.160805,511.195984,-878.030151,104.055122,87.266647,277.645203,112,544,-824,56,480,-928,6.505051,6.343434,16.646465,56,64,104,18,96.432892,93.665794,10.080482,?,96.432892,93.665794,10.080482,?,non-eating
100.301506,500.180908,-882.251282,61.241341,65.171242,173.936554,120,528,-824,64,472,-920,4.727273,4.808081,13.818182,56,56,96,13,96.444511,93.661003,13.974298,?,96.444511,93.661003,13.974298,?,non-eating
94.512566,495.678406,-885.668335,113.816078,91.679451,275.760742,112,520,-832,48,464,-944,6.383838,6.626263,19.595959,64,56,112,27,96.432892,94.572754,6.858651,?,96.432892,94.572754,6.858651,?,non-eating
86.793968,493.98996,-887.437195,409.690094,80.623894,227.267044,112,520,-848,32,464,-936,5.494949,5.858586,16.929293,80,56,88,16,96.432892,91.827003,11.341038,?,96.432892,91.827003,11.341038,?,non-eating
-12.462312,475.577881,-897.76886,1012.068115,3041.361328,996.256287,48,528,-824,-64,272,-1016,7.636364,9.656566,18.505051,112,256,192,20,92.301224,86.795601,8.576858,?,92.301224,86.795601,8.576858,?,non-eating
33.206032,473.366821,-904.402039,72.235062,77.655853,244.792618,64,496,-848,16,448,-944,5.939394,6.626263,17.212122,48,48,96,13,92.301224,90.914902,13.410692,?,92.301224,90.914902,13.410692,?,non-eating
40.120602,479.236176,-904.080383,84.349037,71.499924,238.573868,72,504,-864,8,440,-952,6.10101,6.30303,15.555555,64,64,88,11,93.220055,90.917946,15.8803,?,93.220055,90.917946,15.8803,?,non-eating
37.346733,486.552765,-899.135681,100.237839,94.223488,286.188141,64,512,-848,8,456,-952,6.343434,6.060606,17.373737,56,56,104,16,93.209732,90.920105,10.994304,?,93.209732,90.920105,10.994304,?,non-eating
39.51759,489.286438,-897.56781,57.301373,83.670456,200.193497,64,520,-856,16,464,-944,5.979798,5.252525,14.060606,48,56,88,8,93.220055,90.917328,21.769873,?,93.220055,90.917328,21.769873,?,non-eating
34.894474,467.216095,-908.422119,146.731125,161.561874,299.065338,64,512,-848,-8,440,-952,7.555555,7.717172,18.181818,72,72,104,15,93.654945,90.917328,11.723174,?,93.654945,90.917328,11.723174,?,non-eating
45.185928,473.648254,-903.839172,77.374413,83.560524,221.739273,64,496,-872,16,448,-944,5.939394,5.010101,15.515152,48,48,72,17,93.667091,91.371552,10.419262,?,93.667091,91.371552,10.419262,?,non-eating
48.321609,481.567841,-900.462341,58.077736,68.327728,299.630676,72,504,-832,24,456,-944,5.535354,6.181818,18.626263,48,48,112,16,94.121216,92.283325,11.089998,?,94.121216,92.283325,11.089998,?,non-eating
51.698494,480.4422,-900.301514,65.120453,75.127525,205.407196,80,504,-856,32,448,-944,5.535354,5.414141,13.818182,48,56,88,22,93.653206,92.285141,8.145585,?,93.653206,92.285141,8.145585,?,non-eating
57.165829,479.477386,-899.859314,70.068405,76.336723,213.196335,80,504,-856,32,448,-952,5.89899,6.828283,16.404041,48,56,96,22,94.577278,92.285141,8.186945,?,94.577278,92.285141,8.186945,?,non-eating
58.371861,482.532654,-897.045227,65.133453,59.816208,268.474121,88,504,-848,32,456,-952,5.818182,5.656566,18.101009,56,48,104,23,94.13723,92.751961,7.838595,?,94.13723,92.751961,7.838595,?,non-eating
61.185928,484.502502,-897.889465,86.425018,85.005287,270.170135,88,512,-840,40,456,-944,6.10101,6.707071,18.060606,48,56,104,14,94.580345,92.301224,12.713428,?,94.580345,92.301224,12.713428,?,non-eating
55.758793,484.824127,-898.130676,63.941677,66.458961,247.242432,80,512,-840,40,464,-952,6.424242,5.858586,17.777779,40,48,112,15,94.139496,92.750107,11.874734,?,94.139496,92.750107,11.874734,?,non-eating
56.361809,487.678406,-895.195984,67.424019,73.572838,192.592804,88,520,-856,40,464,-944,5.292929,6.141414,13.616161,48,56,88,15,94.123978,92.741524,11.867098,?,94.123978,92.741524,11.867098,?,non-eating
56.964825,490.492462,-892.623108,85.044304,67.448311,267.845947,96,512,-832,32,464,-928,6.222222,6.060606,17.050505,64,48,96,21,94.609306,92.739349,8.559162,?,94.609306,92.739349,8.559162,?,non-eating
55.437187,490.21106,-893.668335,89.540039,76.211098,234.428024,88,512,-840,24,464,-936,6.343434,6.545455,17.656565,64,48,96,20,94.139496,91.828461,8.966594,?,94.139496,91.828461,8.966594,?,non-eating
44.663315,466.773865,-906.532654,122.95195,581.51593,369.481689,64,520,-856,16,400,-976,5.333333,6.505051,14.464646,48,120,120,20,92.762688,90.917946,8.863219,?,92.762688,90.917946,8.863219,?,non-eating
56.924622,482.452271,-898.291443,172.716553,79.603142,253.021469,88,512,-848,32,464,-960,6.545455,6.30303,17.131313,56,48,112,18,94.117142,92.285141,9.919597,?,94.117142,92.285141,9.919597,?,non-eating
49.929649,489.085419,-897.407043,93.873581,76.729324,289.266113,72,520,-856,24,472,-976,6.666667,6.464646,18.747475,48,48,120,13,93.664627,91.83419,13.544745,?,93.664627,91.83419,13.544745,?,non-eating
52.944725,486.994965,-895.195984,108.274559,68.484772,239.139206,80,512,-864,16,464,-960,7.474748,6.262626,16.080809,64,48,96,18,93.678879,90.914902,9.903711,?,93.678879,90.914902,9.903711,?,non-eating
53.949749,489.608032,-892.462341,49.108597,56.235718,180.029678,72,512,-848,32,464,-928,5.171717,5.010101,14.141414,40,48,80,18,94.133644,92.739349,9.933639,?,94.133644,92.739349,9.933639,?,non-eating
52.100502,487.075378,-895.316589,58.09074,64.762939,210.558075,80,512,-848,40,456,-952,5.656566,5.090909,15.191919,40,56,104,19,93.664627,92.292297,9.395615,?,93.664627,92.292297,9.395615,?,non-eating
48.924622,485.507538,-897.608032,99.019562,72.6306,208.171082,80,512,-848,24,456,-944,5.333333,5.131313,15.393939,56,56,96,17,94.108376,91.842346,10.488512,?,94.108376,91.842346,10.488512,?,non-eating
57.688442,487.477386,-894.994995,80.528687,71.798294,249.440979,80,512,-824,40,464,-936,5.252525,5.858586,16.404041,40,48,112,20,94.110336,92.292297,8.96005,?,94.110336,92.292297,8.96005,?,non-eating
61.105526,492.462311,-891.899475,62.691006,43.672585,187.379105,88,512,-864,32,472,-936,5.292929,4.686869,15.757576,56,40,72,24,94.121216,92.283325,7.519856,?,94.121216,92.283325,7.519856,?,non-eating
59.055275,490.89447,-890.854248,72.719429,63.99345,250.760101,88,512,-840,24,472,-936,5.575758,5.777778,16.727272,64,40,96,17,94.123978,92.750107,10.512923,?,94.123978,92.750107,10.512923,?,non-eating
64.402008,493.145721,-888.884399,98.746704,79.414696,264.956451,104,520,-840,40,464,-936,7.757576,6.545455,17.939394,64,56,96,19,94.577278,92.750107,9.466436,?,94.577278,92.750107,9.466436,?,non-eating
69.829147,497.969849,-890.693481,107.101685,61.716381,291.024933,96,520,-832,48,472,-936,6.060606,5.818182,19.111111,48,48,104,15,95.504112,92.750107,11.976177,?,95.504112,92.750107,11.976177,?,non-eating
66.572861,486.351746,-894.713562,198.276627,673.807861,551.081726,112,520,-840,8,392,-984,6.181818,6.383838,17.939394,104,128,144,13,95.48761,93.19503,13.776742,?,95.48761,93.19503,13.776742,?,non-eating
32.723618,452.864319,-913.085449,821.776733,2091.133301,610.630981,72,496,-832,-96,272,-1000,7.555555,8.323233,19.878788,168,224,168,14,93.210861,86.318275,12.428814,?,93.210861,86.318275,12.428814,?,non-eating
39.597988,465.286438,-911.356812,154.989288,124.390701,285.874054,64,504,-856,8,440,-968,5.979798,7.030303,18.343435,56,64,112,8,93.678879,91.377258,21.810844,?,93.678879,91.377258,21.810844,?,non-eating
-2.01005,457.608032,-911.799011,519.575623,159.677399,307.294189,56,504,-848,-56,424,-968,6.424242,7.474748,17.979797,112,80,120,19,92.75293,86.78904,9.017927,?,92.75293,86.78904,9.017927,?,non-eating
-62.71357,448.924622,-911.718567,1463.225342,1522.541626,766.351013,72,496,-832,-112,232,-1064,8.808081,9.131313,20.040403,184,264,232,17,92.748085,83.552788,9.74403,?,92.748085,83.552788,9.74403,?,non-eating
75.698494,437.628143,-921.085449,1321.847534,723.228088,571.245605,176,544,-816,-8,328,-1000,8,9.131313,17.979797,184,216,184,16,96.446381,90.914902,11.247446,?,96.446381,90.914902,11.247446,?,non-eating
103.236183,430.512573,-922.21106,89.594757,72.426453,237.191925,144,456,-872,80,408,-960,5.454545,6.10101,17.373737,64,48,88,12,97.332596,95.491806,15.181864,?,97.332596,95.491806,15.181864,?,non-eating
102.030151,433.32663,-920.281433,96.625198,83.890312,172.805878,128,456,-864,80,416,-968,5.454545,6.020202,12.444445,48,40,104,6,96.400047,95.055702,30.611034,?,96.400047,95.055702,30.611034,?,non-eating
105.125626,442.773865,-914.934692,76.949181,102.499451,255.408463,128,472,-872,80,416,-960,5.777778,6.909091,18.222221,48,56,88,20,96.424843,95.493385,9.227122,?,96.424843,95.493385,9.227122,?,non-eating
103.389557,455.453827,-909.365479,76.271156,72.211884,287.215973,136,488,-848,80,432,-960,5.870968,6.451613,17.806452,56,56,112,18,97.383553,95.49321,10.238214,?,97.383553,95.49321,10.238214,?,non-eating
103.396988,457.487427,-906.532654,71.71389,62.108982,141.963379,128,488,-880,80,424,-952,6.424242,6.060606,12.727273,48,64,72,17,96.879501,95.49321,10.81333,?,96.879501,95.49321,10.81333,?,non-eating
105.895584,460.433746,-905.831299,63.746243,79.349922,199.802414,128,496,-856,80,440,-952,5.580645,6.064516,13.967742,48,56,96,16,96.903435,95.037903,11.460929,?,96.903435,95.037903,11.460929,?,non-eating
108.663315,467.819092,-900.66333,89.33564,71.641258,263.825745,128,488,-856,72,424,-952,6.343434,5.939394,16.444445,56,64,96,12,97.358772,94.125565,15.169862,?,97.358772,94.125565,15.169862,?,non-eating
111.638191,465.969849,-901.949768,84.231873,112.785515,336.126587,144,512,-856,80,440,-944,6.626263,7.636364,19.797979,64,72,88,26,97.333298,94.597565,7.179057,?,97.333298,94.597565,7.179057,?,non-eating
112.241203,469.306519,-901.065308,89.800873,67.385498,256.7276,136,488,-848,88,448,-952,6.181818,6.585859,17.737373,48,40,104,13,97.786171,95.49128,14.101484,?,97.786171,95.49128,14.101484,?,non-eating
115.618088,470.311554,-901.266357,77.995453,118.674477,210.934982,136,512,-856,88,440,-944,5.818182,6.464646,14.383839,48,72,88,10,97.809914,95.037903,18.180519,?,97.809914,95.037903,18.180519,?,non-eating
108.82412,475.296478,-898.412048,117.539871,67.950836,290.899292,136,496,-840,80,456,-952,6.020202,6.747475,17.09091,56,40,112,16,96.92244,95.49128,11.495463,?,96.92244,95.49128,11.495463,?,non-eating
94.311562,459.33667,-908.542725,143.881226,177.265778,281.476959,136,488,-856,72,424,-952,6.343434,6.10101,15.757576,64,64,96,17,96.87796,94.110985,10.746654,?,96.87796,94.110985,10.746654,?,non-eating
93.788948,451.859283,-914.050232,52.943783,60.679924,148.056503,120,480,-880,80,432,-952,4.646465,5.414141,12.686869,40,48,72,8,95.96936,94.565926,22.489098,?,95.96936,94.565926,22.489098,?,non-eating
92.261307,453.025116,-912.763794,85.830727,66.11348,290.019897,120,488,-848,64,432,-960,6.707071,5.858586,17.373737,56,56,112,17,96.447212,94.125435,10.717276,?,96.447212,94.125435,10.717276,?,non-eating
107.135681,462.150757,-907.658264,78.036674,67.024307,229.339966,128,488,-864,88,440,-952,6.181818,6.383838,15.838384,40,48,88,16,96.903435,95.055054,11.498479,?,96.903435,95.055054,11.498479,?,non-eating
110.67337,465.487427,-902.834167,56.735298,70.510574,245.23233,136,488,-864,88,440,-952,5.818182,7.030303,16.888889,48,48,88,15,96.903435,95.945732,12.247889,?,96.903435,95.945732,12.247889,?,non-eating
111.903618,469.911652,-901.590332,53.925552,61.951927,177.2117,128,496,-848,80,448,-944,5.451613,5.774194,13.096774,48,48,96,12,97.358772,95.508881,15.266286,?,97.358772,95.508881,15.266286,?,non-eating
78.432159,446.351746,-917.628113,474.943787,700.9599,666.348511,128,488,-856,0,280,-1048,7.757576,8.888889,18.343435,128,208,192,10,97.35569,93.210861,18.03215,?,97.35569,93.210861,18.03215,?,non-eating
100.060303,455.758789,-909.628113,79.430397,235.26033,281.72821,128,496,-872,80,408,-952,6.666667,8.080808,16.929293,48,88,80,16,95.96936,94.565926,11.411947,?,95.96936,94.565926,11.411947,?,non-eating
102.351761,461.266327,-905.849243,69.996269,78.472458,222.17897,128,488,-848,80,440,-944,6.464646,6.383838,15.151515,48,48,96,12,96.40168,95.036133,15.121249,?,96.40168,95.036133,15.121249,?,non-eating
105.28643,455.839203,-909.145752,67.509163,81.424797,269.416351,128,488,-856,80,432,-968,6.909091,6.585859,18.141415,48,56,112,14,96.903435,95.037903,13.061411,?,96.903435,95.037903,13.061411,?,non-eating
106.452263,455.11557,-909.306519,73.794655,66.44326,226.387619,136,480,-864,80,440,-952,6.343434,6.262626,16.080809,56,40,88,18,96.424843,95.49321,10.232172,?,96.424843,95.49321,10.232172,?,non-eating
104.442207,452.060303,-910.512573,51.197704,55.513336,188.823868,128,472,-832,80,424,-944,4.727273,5.171717,13.373737,48,48,112,10,97.358772,95.947815,18.195528,?,97.358772,95.947815,18.195528,?,non-eating
106.291458,455.959808,-910.834167,65.510841,83.057999,260.119629,136,488,-872,88,432,-976,6.343434,6.343434,16.282827,48,56,104,11,96.879501,95.037903,16.519909,?,96.879501,95.037903,16.519909,?,non-eating
102.994972,458.693481,-907.296509,56.198421,66.725929,229.528412,120,480,-864,80,432,-952,5.171717,5.777778,16,40,48,88,16,96.447212,95.037903,11.450848,?,96.447212,95.037903,11.450848,?,non-eating
106.532661,461.748749,-905.929626,55.937344,62.784248,269.102264,128,480,-832,88,440,-976,6.060606,6.020202,16.808081,40,40,144,14,96.447212,95.036133,13.057718,?,96.447212,95.036133,13.057718,?,non-eating
105.688438,446.190948,-914.090454,58.550079,83.026596,280.032196,128,488,-864,88,416,-968,5.333333,6.262626,17.010101,40,72,104,15,96.424225,95.036133,12.190628,?,96.424225,95.036133,12.190628,?,non-eating
